N	Total Time	Average CPE
754	7781	10.32
755	8044	10.65
756	7768	10.28
757	7696	10.17
758	7648	10.09
759	7822	10.31
760	7674	10.10
761	7798	10.25
762	8102	10.63
763	8507	11.15
764	8042	10.53
765	7830	10.24
766	7655	9.99
767	7793	10.16
768	7743	10.08
769	7755	10.08
770	8127	10.55
771	7766	10.07
772	7830	10.14
773	8042	10.40
774	7769	10.04
775	8090	10.44
776	7827	10.09
777	8328	10.72
778	7850	10.09
779	7949	10.20
780	8164	10.47
781	7871	10.08
782	7893	10.09
783	8016	10.24
784	7903	10.08
785	8132	10.36
786	8067	10.26
787	7955	10.11
788	8113	10.30
789	7995	10.13
790	7970	10.09
791	8547	10.81
792	7910	9.99
793	7995	10.08
794	7989	10.06
795	8145	10.25
796	8012	10.07
797	8036	10.08
798	8201	10.28
799	8071	10.10
800	8913	11.14
801	8628	10.77
802	8401	10.48
803	8227	10.25
804	8112	10.09
805	8101	10.06
806	8146	10.11
807	8130	10.07
808	8176	10.12
809	8128	10.05
810	8599	10.62
811	8439	10.41
812	8193	10.09
813	8180	10.06
814	8500	10.44
815	8538	10.48
816	8954	10.97
817	8194	10.03
818	8493	10.38
819	8685	10.60
820	8579	10.46
821	8276	10.08
822	8317	10.12
823	8714	10.59
824	8456	10.26
825	8273	10.03
826	8368	10.13
827	8372	10.12
828	8357	10.09
829	8352	10.07
830	8347	10.06
831	8392	10.10
832	8346	10.03
833	8407	10.09
834	8663	10.39
835	8438	10.11
836	8441	10.10
837	8443	10.09
838	9185	10.96
839	12064	14.38
840	8470	10.08
841	8461	10.06
842	8483	10.07
843	8660	10.27
844	8532	10.11
845	8778	10.39
846	8667	10.24
847	8855	10.45
848	8506	10.03
849	8583	10.11
850	8553	10.06
851	8582	10.08
852	8753	10.27
853	8565	10.04
854	8545	10.01
855	8894	10.40
856	8572	10.01
857	8823	10.30
858	8622	10.05
859	9728	11.32
860	8806	10.24
861	8925	10.37
862	8705	10.10
863	8613	9.98
864	8776	10.16
865	8991	10.39
866	8819	10.18
867	8842	10.20
868	8908	10.26
869	8792	10.12
870	8770	10.08
871	8836	10.14
872	8725	10.01
873	8780	10.06
874	9080	10.39
875	8789	10.04
876	8862	10.12
877	8744	9.97
878	8887	10.12
879	8866	10.09
880	9415	10.70
881	8990	10.20
882	8917	10.11
883	9052	10.25
884	8934	10.11
885	9241	10.44
886	8952	10.10
887	8932	10.07
888	9165	10.32
889	8898	10.01
890	9887	11.11
891	9614	10.79
892	9120	10.22
893	9015	10.10
894	8970	10.03
895	9298	10.39
896	9192	10.26
897	9080	10.12
898	9187	10.23
899	9503	10.57
900	9684	10.76
901	9243	10.26
902	9045	10.03
903	9093	10.07
904	9549	10.56
905	9074	10.03
906	9100	10.04
907	9102	10.04
908	9939	10.95
909	9252	10.18
910	9201	10.11
911	9410	10.33
912	9324	10.22
913	9372	10.27
914	9512	10.41
915	9814	10.73
916	9199	10.04
917	9394	10.24
918	9261	10.09
919	10195	11.09
920	9720	10.57
921	9519	10.34
922	9879	10.71
923	10476	11.35
924	9536	10.32
925	9211	9.96
926	9833	10.62
927	9691	10.45
928	9329	10.05
929	9402	10.12
930	9557	10.28
931	9457	10.16
932	9922	10.65
933	9364	10.04
934	9664	10.35
935	9512	10.17
936	9795	10.46
937	9422	10.06
938	9440	10.06
939	9390	10.00
940	9483	10.09
941	9796	10.41
942	9510	10.10
943	9515	10.09
944	9482	10.04
945	9560	10.12
946	9506	10.05
947	9684	10.23
948	9823	10.36
949	9491	10.00
950	9580	10.08
951	9919	10.43
952	9582	10.07
953	9745	10.23
954	9602	10.06
955	10001	10.47
956	9957	10.42
957	9925	10.37
958	9627	10.05
959	9612	10.02
960	9656	10.06
961	10338	10.76
962	9701	10.08
963	10019	10.40
964	10697	11.10
965	9873	10.23
966	9791	10.14
967	9866	10.20
968	9753	10.08
969	9988	10.31
970	9760	10.06
971	9966	10.26
972	11401	11.73
973	9746	10.02
974	10015	10.28
975	9850	10.10
976	10182	10.43
977	9849	10.08
978	10122	10.35
979	10299	10.52
980	9902	10.10
981	9956	10.15
982	10346	10.54
983	9858	10.03
984	9888	10.05
985	9987	10.14
986	9927	10.07
987	9908	10.04
988	9949	10.07
989	9910	10.02
990	10294	10.40
991	9963	10.05
992	9970	10.05
993	9989	10.06
994	9922	9.98
995	10030	10.08
996	10096	10.14
997	10038	10.07
998	10211	10.23
999	10026	10.04
1000	10715	10.71
1001	10336	10.33
1002	10728	10.71
1003	10035	10.00
1004	10667	10.62
1005	10310	10.26
1006	10198	10.14
1007	10398	10.33
1008	10098	10.02
1009	10243	10.15
1010	10629	10.52
1011	10341	10.23
1012	10146	10.03
1013	10365	10.23
1014	10178	10.04
1015	10291	10.14
1016	10406	10.24
1017	10435	10.26
1018	10204	10.02
1019	10293	10.10
1020	10417	10.21
1021	10402	10.19
1022	10302	10.08
1023	10306	10.07
1024	10309	10.07
1025	11442	11.16
1026	10286	10.03
1027	10334	10.06
1028	10660	10.37
1029	10514	10.22
1030	10551	10.24
1031	10428	10.11
1032	10458	10.13
1033	11337	10.97
1034	10466	10.12
1035	10562	10.20
1036	10465	10.10
1037	10415	10.04
1038	10457	10.07
1039	10678	10.28
1040	10696	10.28
1041	10473	10.06
1042	10510	10.09
1043	10655	10.22
1044	10690	10.24
1045	10526	10.07
1046	10767	10.29
1047	10573	10.10
1048	10521	10.04
1049	10765	10.26
1050	10725	10.21
1051	10594	10.08
1052	10618	10.09
1053	10801	10.26
1054	11058	10.49
1055	10598	10.05
1056	10656	10.09
1057	10646	10.07
1058	10629	10.05
1059	10686	10.09
1060	10994	10.37
1061	10835	10.21
1062	10882	10.25
1063	10715	10.08
1064	10735	10.09
1065	10876	10.21
1066	10866	10.19
1067	10775	10.10
1068	10845	10.15
1069	10781	10.09
1070	10890	10.18
1071	10791	10.08
1072	10927	10.19
1073	11046	10.29
1074	10800	10.06
1075	11236	10.45
1076	10846	10.08
1077	10821	10.05
1078	10824	10.04
1079	10965	10.16
1080	11195	10.37
1081	10840	10.03
1082	11935	11.03
1083	10894	10.06
1084	12144	11.20
1085	10881	10.03
1086	11040	10.17
1087	10929	10.05
1088	10950	10.06
1089	10991	10.09
1090	12657	11.61
1091	13677	12.54
1092	11243	10.30
1093	11120	10.17
1094	11863	10.84
1095	11034	10.08
1096	11425	10.42
1097	11736	10.70
1098	10856	9.89
1099	10993	10.00
1100	11773	10.70
1101	11332	10.29
1102	11357	10.31
1103	11077	10.04
1104	11399	10.33
1105	11095	10.04
1106	11388	10.30
1107	11275	10.19
1108	11263	10.17
1109	11192	10.09
1110	11167	10.06
1111	11386	10.25
1112	11195	10.07
1113	11378	10.22
1114	11252	10.10
1115	11306	10.14
1116	11468	10.28
1117	11807	10.57
1118	11781	10.54
1119	11238	10.04
1120	11352	10.14
1121	11294	10.07
1122	11248	10.02
1123	11319	10.08
1124	11763	10.47
1125	11662	10.37
1126	11392	10.12
1127	11296	10.02
1128	11523	10.22
1129	11788	10.44
1130	11498	10.18
1131	11416	10.09
1132	11712	10.35
1133	11666	10.30
1134	11524	10.16
1135	11746	10.35
1136	11462	10.09
1137	11711	10.30
1138	11653	10.24
1139	11577	10.16
1140	11440	10.04
1141	12003	10.52
1142	11769	10.31
1143	11452	10.02
1144	11602	10.14
1145	12222	10.67
1146	11508	10.04
1147	11749	10.24
1148	11605	10.11
1149	11669	10.16
1150	11706	10.18
1151	12571	10.92
1152	11867	10.30
1153	11549	10.02
1154	11754	10.19
1155	11903	10.31
1156	11548	9.99
1157	11732	10.14
1158	11885	10.26
1159	11622	10.03
1160	11627	10.02
1161	11701	10.08
1162	11816	10.17
1163	11744	10.10
1164	11716	10.07
1165	11932	10.24
1166	11737	10.07
1167	12075	10.35
1168	11707	10.02
1169	11701	10.01
1170	12161	10.39
1171	12116	10.35
1172	11758	10.03
1173	12112	10.33
1174	11842	10.09
1175	11774	10.02
1176	11849	10.08
1177	12249	10.41
1178	11770	9.99
1179	11852	10.05
1180	12679	10.74
1181	12121	10.26
1182	12355	10.45
1183	12194	10.31
1184	12483	10.54
1185	11860	10.01
1186	11872	10.01
1187	12063	10.16
1188	11855	9.98
