N	Total Time	Average CPE
1182	14005	11.85
1183	13725	11.60
1184	14321	12.10
1185	13714	11.57
1186	13761	11.60
1187	13776	11.61
1188	13674	11.51
1189	14195	11.94
1190	14826	12.46
1191	13847	11.63
1192	14288	11.99
1193	13882	11.64
1194	13776	11.54
1195	14039	11.75
1196	14271	11.93
1197	13833	11.56
1198	14113	11.78
1199	13897	11.59
1200	14095	11.75
1201	15056	12.54
1202	14056	11.69
1203	14080	11.70
1204	13870	11.52
1205	14860	12.33
1206	14292	11.85
1207	14107	11.69
1208	14160	11.72
1209	14201	11.75
1210	14242	11.77
1211	14058	11.61
1212	14338	11.83
1213	14350	11.83
1214	14073	11.59
1215	14078	11.59
1216	13957	11.48
1217	14130	11.61
1218	15381	12.63
1219	14319	11.75
1220	14598	11.97
1221	14190	11.62
1222	14446	11.82
1223	14501	11.86
1224	14303	11.69
1225	14523	11.86
1226	14096	11.50
1227	14230	11.60
1228	14110	11.49
1229	14382	11.70
1230	15008	12.20
1231	14293	11.61
1232	14647	11.89
1233	14684	11.91
1234	14264	11.56
1235	15091	12.22
1236	14660	11.86
1237	14389	11.63
1238	14416	11.64
1239	14573	11.76
1240	14269	11.51
1241	14701	11.85
1242	14334	11.54
1243	14513	11.68
1244	14710	11.82
1245	14420	11.58
1246	14558	11.68
1247	14910	11.96
1248	14472	11.60
1249	14497	11.61
1250	14709	11.77
1251	14957	11.96
1252	14654	11.70
1253	14623	11.67
1254	14843	11.84
1255	14782	11.78
1256	14375	11.45
1257	14845	11.81
1258	14800	11.76
1259	15107	12.00
1260	14742	11.70
1261	14507	11.50
1262	14509	11.50
1263	14476	11.46
1264	14688	11.62
1265	14519	11.48
1266	14604	11.54
1267	14516	11.46
1268	14563	11.49
1269	15076	11.88
1270	14766	11.63
1271	14676	11.55
1272	14531	11.42
1273	14998	11.78
1274	15138	11.88
1275	14895	11.68
1276	14603	11.44
1277	14766	11.56
1278	14752	11.54
1279	15682	12.26
1280	14782	11.55
1281	15018	11.72
1282	14735	11.49
1283	15128	11.79
1284	14706	11.45
1285	15346	11.94
1286	15134	11.77
1287	17607	13.68
1288	15923	12.36
1289	14950	11.60
1290	15173	11.76
1291	14835	11.49
1292	14748	11.41
1293	15055	11.64
1294	14833	11.46
1295	15507	11.97
1296	14912	11.51
1297	14895	11.48
1298	19203	14.79
1299	16957	13.05
1300	16891	12.99
1301	15140	11.64
1302	15119	11.61
1303	15142	11.62
1304	15798	12.12
1305	15639	11.98
1306	15486	11.86
1307	15230	11.65
1308	15254	11.66
1309	15397	11.76
1310	15646	11.94
1311	15985	12.19
1312	18442	14.06
1313	18555	14.13
1314	17725	13.49
1315	17582	13.37
1316	18558	14.10
1317	19169	14.56
1318	17323	13.14
1319	15116	11.46
1320	17016	12.89
1321	15590	11.80
1322	15598	11.80
1323	15205	11.49
1324	15570	11.76
1325	15985	12.06
1326	15645	11.80
1327	15798	11.91
1328	15610	11.75
1329	15327	11.53
1330	15639	11.76
1331	16001	12.02
1332	16023	12.03
1333	15696	11.77
1334	15670	11.75
1335	15874	11.89
1336	17490	13.09
1337	15660	11.71
1338	15451	11.55
1339	15843	11.83
1340	15567	11.62
1341	15805	11.79
1342	15678	11.68
1343	16007	11.92
1344	15649	11.64
1345	15402	11.45
1346	16001	11.89
1347	15787	11.72
1348	15661	11.62
1349	15829	11.73
1350	15823	11.72
1351	15927	11.79
1352	15721	11.63
1353	16156	11.94
1354	15729	11.62
1355	15827	11.68
1356	15744	11.61
1357	15701	11.57
1358	15954	11.75
1359	16199	11.92
1360	15715	11.56
1361	16125	11.85
1362	16190	11.89
1363	15579	11.43
1364	15654	11.48
1365	15744	11.53
1366	15746	11.53
1367	16001	11.71
1368	15641	11.43
1369	15778	11.53
1370	16034	11.70
1371	19665	14.34
1372	16044	11.69
1373	16117	11.74
1374	16174	11.77
1375	15792	11.49
1376	16020	11.64
1377	15749	11.44
1378	16197	11.75
1379	16068	11.65
1380	15921	11.54
1381	16271	11.78
1382	16338	11.82
1383	16055	11.61
1384	15802	11.42
1385	16144	11.66
1386	16078	11.60
1387	17059	12.30
1388	15908	11.46
1389	15906	11.45
1390	16723	12.03
1391	16138	11.60
1392	16704	12.00
1393	16204	11.63
