N	Total Time	Average CPE
658	40049	60.86
659	39858	60.48
660	40237	60.97
661	40239	60.88
662	41140	62.15
663	40254	60.71
664	40507	61.00
665	41051	61.73
666	40510	60.83
667	40632	60.92
668	40808	61.09
669	40752	60.91
670	41131	61.39
671	41103	61.26
672	42347	63.02
673	41365	61.46
674	41353	61.35
675	41332	61.23
676	41160	60.89
677	41383	61.13
678	41826	61.69
679	41888	61.69
680	41626	61.21
681	42275	62.08
682	41740	61.20
683	42132	61.69
684	42240	61.75
685	42911	62.64
686	42377	61.77
687	42856	62.38
688	42331	61.53
689	42530	61.73
690	42816	62.05
691	43862	63.48
692	42735	61.76
693	43026	62.09
694	43758	63.05
695	42868	61.68
696	43294	62.20
697	44510	63.86
698	43489	62.31
699	43567	62.33
700	43984	62.83
701	43832	62.53
702	43717	62.27
703	44606	63.45
704	44216	62.81
705	44224	62.73
706	45416	64.33
707	44280	62.63
708	44143	62.35
709	44671	63.01
710	45042	63.44
711	44677	62.84
712	45224	63.52
713	45357	63.61
714	45114	63.18
715	45533	63.68
716	45663	63.78
717	45040	62.82
718	46302	64.49
719	45815	63.72
720	45297	62.91
721	46387	64.34
722	46741	64.74
723	45998	63.62
724	46557	64.31
725	46208	63.74
726	46263	63.72
727	46973	64.61
728	46408	63.75
729	46565	63.88
730	46966	64.34
731	46461	63.56
732	47103	64.35
733	47258	64.47
734	47027	64.07
735	47432	64.53
736	47596	64.67
737	47584	64.56
738	47404	64.23
739	47905	64.82
740	47740	64.51
741	48083	64.89
742	47984	64.67
743	47859	64.41
744	49348	66.33
745	52364	70.29
746	48208	64.62
747	48943	65.52
748	48442	64.76
749	48545	64.81
750	49055	65.41
751	49019	65.27
752	48985	65.14
753	49251	65.41
754	48993	64.98
755	49472	65.53
756	49626	65.64
757	48989	64.71
758	49788	65.68
759	49402	65.09
760	49745	65.45
761	50249	66.03
762	50141	65.80
763	50522	66.21
764	50234	65.75
765	49899	65.23
766	51179	66.81
767	50417	65.73
768	50459	65.70
769	51665	67.18
770	50565	65.67
771	50836	65.94
772	52441	67.93
773	51056	66.05
774	51327	66.31
775	51288	66.18
776	51182	65.96
777	52068	67.01
778	51376	66.04
779	51617	66.26
780	52287	67.03
781	51808	66.34
782	52433	67.05
783	51767	66.11
784	52460	66.91
785	52841	67.31
786	52597	66.92
787	53312	67.74
788	55965	71.02
789	52553	66.61
790	55410	70.14
791	53069	67.09
792	53623	67.71
793	53211	67.10
794	52853	66.57
795	53708	67.56
796	53318	66.98
797	53682	67.36
798	53823	67.45
799	53590	67.07
800	53561	66.95
801	53740	67.09
802	54455	67.90
803	54744	68.17
804	54441	67.71
805	54727	67.98
806	54104	67.13
807	54449	67.47
808	55651	68.88
809	54695	67.61
810	55192	68.14
811	54792	67.56
812	55500	68.35
813	55826	68.67
814	55263	67.89
815	56222	68.98
816	55686	68.24
817	56069	68.63
818	55816	68.23
819	55387	67.63
820	55847	68.11
821	56303	68.58
822	56441	68.66
823	56548	68.71
824	57364	69.62
825	56819	68.87
826	56941	68.94
827	57961	70.09
828	56737	68.52
829	57404	69.24
830	58190	70.11
831	57293	68.94
832	57732	69.39
833	57490	69.02
834	58119	69.69
835	57568	68.94
836	57918	69.28
837	58349	69.71
838	57447	68.55
839	58573	69.81
840	58992	70.23
841	59162	70.35
842	58546	69.53
843	58680	69.61
844	59175	70.11
845	58460	69.18
846	60197	71.15
847	59039	69.70
848	59896	70.63
849	59245	69.78
850	59356	69.83
851	59502	69.92
852	59252	69.54
853	60140	70.50
854	59600	69.79
855	59692	69.82
856	59762	69.82
857	60792	70.94
