N	Total Time	Average CPE
804	49343	61.37
805	52319	64.99
806	49522	61.44
807	50514	62.59
808	50670	62.71
809	51071	63.13
810	50621	62.50
811	54550	67.26
812	50520	62.22
813	51883	63.82
814	50664	62.24
815	51906	63.69
816	51495	63.11
817	50792	62.17
818	51586	63.06
819	50961	62.22
820	51052	62.26
821	52261	63.66
822	52106	63.39
823	51782	62.92
824	59496	72.20
825	51861	62.86
826	51970	62.92
827	52740	63.77
828	52311	63.18
829	53244	64.23
830	63341	76.31
831	54700	65.82
832	52394	62.97
833	55499	66.63
834	52551	63.01
835	53505	64.08
836	52755	63.10
837	53378	63.77
838	53847	64.26
839	54244	64.65
840	53638	63.85
841	52600	62.54
842	54601	64.85
843	55069	65.33
844	53804	63.75
845	55874	66.12
846	53510	63.25
847	53821	63.54
848	54023	63.71
849	55550	65.43
850	59890	70.46
851	54404	63.93
852	55197	64.79
853	66939	78.47
854	54892	64.28
855	69095	80.81
856	56118	65.56
857	56637	66.09
858	55735	64.96
859	57666	67.13
860	54746	63.66
861	58630	68.10
862	56394	65.42
863	59264	68.67
864	57224	66.23
865	55997	64.74
866	57341	66.21
867	56271	64.90
868	56689	65.31
869	57333	65.98
870	58087	66.77
871	68192	78.29
872	55744	63.93
873	57734	66.13
874	57498	65.79
875	57110	65.27
876	57129	65.22
877	58103	66.25
878	58640	66.79
879	58051	66.04
880	71708	81.49
881	61827	70.18
882	59516	67.48
883	57599	65.23
884	59785	67.63
885	58287	65.86
886	57840	65.28
887	59328	66.89
888	59563	67.08
889	59231	66.63
890	58496	65.73
891	60146	67.50
892	59975	67.24
893	61388	68.74
894	59594	66.66
895	59950	66.98
896	60030	67.00
897	61252	68.29
898	59892	66.69
899	63016	70.10
900	60502	67.22
901	60483	67.13
902	60850	67.46
903	61344	67.93
904	61881	68.45
905	61752	68.23
906	60897	67.22
907	61917	68.27
908	61382	67.60
909	62438	68.69
910	61650	67.75
911	61580	67.60
912	61156	67.06
913	61867	67.76
914	62400	68.27
915	65150	71.20
916	70054	76.48
917	65897	71.86
918	63005	68.63
919	61982	67.45
920	61946	67.33
921	62730	68.11
922	63637	69.02
923	67245	72.85
924	62516	67.66
925	63138	68.26
926	66317	71.62
927	73395	79.17
928	70709	76.20
929	65527	70.53
930	63241	68.00
931	64321	69.09
932	63950	68.62
933	65234	69.92
934	64193	68.73
935	67749	72.46
936	65564	70.05
937	63779	68.07
938	65315	69.63
939	66328	70.64
940	65764	69.96
941	66447	70.61
942	65020	69.02
943	64957	68.88
944	66205	70.13
945	66416	70.28
946	67186	71.02
947	67009	70.76
948	67555	71.26
949	67803	71.45
950	68371	71.97
951	67646	71.13
952	68504	71.96
953	67563	70.90
954	72487	75.98
955	67337	70.51
956	67298	70.40
957	69764	72.90
958	67558	70.52
959	69182	72.14
960	66974	69.76
961	68381	71.16
962	67379	70.04
963	68929	71.58
964	68689	71.25
965	68100	70.57
966	69196	71.63
967	70778	73.19
968	68765	71.04
969	68852	71.05
970	69099	71.24
971	69655	71.74
972	68686	70.66
973	71410	73.39
974	68448	70.28
975	70173	71.97
976	73884	75.70
977	70530	72.19
978	71670	73.28
979	73274	74.85
980	72387	73.86
981	71481	72.87
982	70818	72.12
983	69538	70.74
984	71151	72.31
985	74132	75.26
986	72194	73.22
987	72995	73.96
988	72100	72.98
989	71666	72.46
990	72366	73.10
991	71014	71.66
992	71996	72.58
993	71942	72.45
994	75472	75.93
995	71662	72.02
996	72364	72.65
997	73728	73.95
998	73397	73.54
999	73202	73.28
1000	73804	73.80
1001	74504	74.43
1002	71804	71.66
1003	76882	76.65
1004	73723	73.43
1005	75162	74.79
1006	73942	73.50
1007	75141	74.62
1008	75712	75.11
1009	74235	73.57
