N	Total Time	Average CPE
1230	12407	10.09
1231	12487	10.14
1232	12062	9.79
1233	12376	10.04
1234	12342	10.00
1235	13548	10.97
1236	12534	10.14
1237	12934	10.46
1238	12286	9.92
1239	12427	10.03
1240	12469	10.06
1241	12723	10.25
1242	12481	10.05
1243	12237	9.84
1244	12360	9.94
1245	12228	9.82
1246	12224	9.81
1247	12228	9.81
1248	12556	10.06
1249	12571	10.06
1250	12477	9.98
1251	12563	10.04
1252	12265	9.80
1253	12842	10.25
1254	12273	9.79
1255	12604	10.04
1256	12426	9.89
1257	12668	10.08
1258	12598	10.01
1259	12567	9.98
1260	12646	10.04
1261	12358	9.80
1262	12668	10.04
1263	12372	9.80
1264	12763	10.10
1265	13410	10.60
1266	12899	10.19
1267	12712	10.03
1268	12416	9.79
1269	12881	10.15
1270	12734	10.03
1271	13102	10.31
1272	13020	10.24
1273	12497	9.82
1274	12446	9.77
1275	12468	9.78
1276	12772	10.01
1277	12726	9.97
1278	12684	9.92
1279	12504	9.78
1280	12521	9.78
1281	12521	9.77
1282	12564	9.80
1283	12979	10.12
1284	16194	12.61
1285	13168	10.25
1286	12585	9.79
1287	12988	10.09
1288	12604	9.79
1289	12866	9.98
1290	12655	9.81
1291	13038	10.10
1292	12694	9.83
1293	12630	9.77
1294	12651	9.78
1295	13066	10.09
1296	12820	9.89
1297	12745	9.83
1298	12922	9.96
1299	12697	9.77
1300	12921	9.94
1301	12779	9.82
1302	12924	9.93
1303	13154	10.10
1304	12827	9.84
1305	12800	9.81
1306	12913	9.89
1307	12990	9.94
1308	13013	9.95
1309	12768	9.75
1310	12863	9.82
1311	12890	9.83
1312	13103	9.99
1313	13059	9.95
1314	12902	9.82
1315	12972	9.86
1316	13289	10.10
1317	13181	10.01
1318	12990	9.86
1319	12893	9.77
1320	12999	9.85
1321	13168	9.97
1322	12888	9.75
1323	13149	9.94
1324	13153	9.93
1325	12973	9.79
1326	13266	10.00
1327	13202	9.95
1328	13192	9.93
1329	13426	10.10
1330	13617	10.24
1331	13901	10.44
1332	13162	9.88
1333	12993	9.75
1334	13308	9.98
1335	13061	9.78
1336	13447	10.07
1337	13664	10.22
1338	13727	10.26
1339	13370	9.99
1340	13778	10.28
1341	13546	10.10
1342	13227	9.86
1343	13469	10.03
1344	13493	10.04
1345	13806	10.26
1346	13421	9.97
1347	13513	10.03
1348	13380	9.93
1349	13344	9.89
1350	13295	9.85
1351	13411	9.93
1352	13843	10.24
1353	13373	9.88
1354	13307	9.83
1355	13290	9.81
1356	13421	9.90
1357	13565	10.00
1358	13408	9.87
1359	13282	9.77
1360	13537	9.95
1361	13443	9.88
1362	13570	9.96
1363	13584	9.97
1364	13424	9.84
1365	13531	9.91
1366	13616	9.97
1367	13586	9.94
1368	15212	11.12
1369	13641	9.96
1370	13699	10.00
1371	13413	9.78
1372	13657	9.95
1373	13590	9.90
1374	13686	9.96
1375	17920	13.03
1376	13397	9.74
1377	13419	9.75
1378	13811	10.02
1379	13514	9.80
1380	13611	9.86
1381	13588	9.84
1382	13441	9.73
1383	13449	9.72
1384	13465	9.73
1385	13505	9.75
1386	13533	9.76
1387	13524	9.75
1388	14061	10.13
1389	13817	9.95
1390	13757	9.90
1391	13933	10.02
1392	13775	9.90
1393	14293	10.26
1394	13637	9.78
1395	13980	10.02
1396	13579	9.73
1397	13920	9.96
1398	13731	9.82
1399	14040	10.04
1400	14014	10.01
1401	14134	10.09
1402	13768	9.82
1403	13879	9.89
1404	13665	9.73
1405	14065	10.01
1406	14053	10.00
1407	14693	10.44
1408	13765	9.78
1409	13994	9.93
1410	13892	9.85
1411	13783	9.77
1412	13727	9.72
1413	14220	10.06
1414	13735	9.71
1415	13747	9.72
1416	13950	9.85
1417	14244	10.05
1418	14117	9.96
1419	15158	10.68
1420	13867	9.77
1421	14072	9.90
1422	14607	10.27
1423	14073	9.89
1424	13845	9.72
1425	14075	9.88
1426	13846	9.71
1427	14184	9.94
1428	14142	9.90
1429	13944	9.76
1430	14025	9.81
1431	14070	9.83
1432	14150	9.88
1433	14195	9.91
1434	13921	9.71
1435	14144	9.86
1436	14453	10.06
1437	13974	9.72
1438	14345	9.98
1439	14189	9.86
1440	14144	9.82
1441	14052	9.75
1442	14155	9.82
1443	14605	10.12
1444	14279	9.89
1445	14235	9.85
1446	14183	9.81
1447	14441	9.98
1448	14499	10.01
1449	14569	10.05
1450	14247	9.83
1451	14278	9.84
1452	14690	10.12
1453	14348	9.87
1454	14835	10.20
1455	14808	10.18
1456	14266	9.80
1457	14626	10.04
1458	14863	10.19
1459	14706	10.08
1460	17952	12.30
1461	14455	9.89
1462	14424	9.87
1463	14595	9.98
1464	15421	10.53
1465	14179	9.68
1466	14229	9.71
1467	14221	9.69
1468	14219	9.69
1469	14627	9.96
1470	14630	9.95
1471	14468	9.84
1472	14613	9.93
1473	14442	9.80
1474	14291	9.70
1475	14676	9.95
1476	14289	9.68
1477	14377	9.73
1478	14716	9.96
1479	14341	9.70
1480	14738	9.96
1481	14553	9.83
1482	14499	9.78
1483	14902	10.05
1484	14659	9.88
1485	14825	9.98
1486	14650	9.86
1487	14826	9.97
1488	14624	9.83
1489	14481	9.73
1490	15368	10.31
1491	14489	9.72
1492	15109	10.13
1493	14948	10.01
1494	14912	9.98
1495	15079	10.09
1496	14477	9.68
1497	14619	9.77
1498	14874	9.93
1499	14500	9.67
1500	15086	10.06
1501	14524	9.68
1502	15257	10.16
