N	Total Time	Average CPE
1451	44422	30.61
1452	43919	30.25
1453	43271	29.78
1454	43241	29.74
1455	43870	30.15
1456	43069	29.58
1457	44092	30.26
1458	44362	30.43
1459	43299	29.68
1460	43436	29.75
1461	43000	29.43
1462	43183	29.54
1463	43499	29.73
1464	43407	29.65
1465	43618	29.77
1466	44615	30.43
1467	43379	29.57
1468	52786	35.96
1469	43845	29.85
1470	44006	29.94
1471	44119	29.99
1472	43881	29.81
1473	44518	30.22
1474	44726	30.34
1475	44099	29.90
1476	44684	30.27
1477	44099	29.86
1478	44051	29.80
1479	44468	30.07
1480	44541	30.10
1481	44356	29.95
1482	44537	30.05
1483	43906	29.61
1484	45159	30.43
1485	44306	29.84
1486	44543	29.98
1487	44976	30.25
1488	44363	29.81
1489	44103	29.62
1490	44875	30.12
1491	53866	36.13
1492	46888	31.43
1493	45269	30.32
1494	45126	30.20
1495	45495	30.43
1496	45491	30.41
1497	45071	30.11
