N	Total Time	Average CPE
944	13467	14.27
945	14061	14.88
946	13221	13.98
947	13248	13.99
948	13686	14.44
949	13615	14.35
950	13466	14.17
951	13810	14.52
952	13355	14.03
953	13598	14.27
954	13222	13.86
955	13278	13.90
956	13348	13.96
957	14124	14.76
958	13402	13.99
959	13310	13.88
960	16566	17.26
961	13441	13.99
962	13849	14.40
963	13326	13.84
964	13510	14.01
965	13513	14.00
966	13450	13.92
967	13817	14.29
968	13415	13.86
969	14138	14.59
970	13477	13.89
971	13870	14.28
972	13617	14.01
973	13764	14.15
974	13719	14.09
975	13557	13.90
976	16977	17.39
977	13659	13.98
978	14022	14.34
979	13659	13.95
980	17302	17.66
981	13850	14.12
982	13675	13.93
983	13648	13.88
984	14229	14.46
985	13780	13.99
986	13801	14.00
987	13994	14.18
988	13828	14.00
989	14137	14.29
990	14121	14.26
991	14166	14.29
992	14278	14.39
993	14683	14.79
994	14231	14.32
995	14211	14.28
996	13999	14.06
997	14642	14.69
998	14166	14.19
999	14212	14.23
1000	14445	14.45
1001	17447	17.43
1002	15811	15.78
1003	15256	15.21
1004	14810	14.75
1005	15351	15.27
1006	15697	15.60
1007	15366	15.26
1008	15001	14.88
1009	15272	15.14
1010	15489	15.34
1011	15660	15.49
1012	14757	14.58
1013	15418	15.22
1014	15620	15.40
1015	15663	15.43
1016	15038	14.80
1017	15755	15.49
1018	15234	14.96
1019	15339	15.05
1020	17270	16.93
1021	14287	13.99
1022	14273	13.97
1023	14394	14.07
1024	14429	14.09
1025	17038	16.62
1026	14977	14.60
1027	14339	13.96
1028	14494	14.10
1029	14696	14.28
1030	14350	13.93
1031	14481	14.05
1032	14341	13.90
1033	14552	14.09
1034	14825	14.34
1035	14453	13.96
1036	14927	14.41
1037	14364	13.85
1038	14600	14.07
1039	14878	14.32
1040	17511	16.84
1041	14613	14.04
1042	14447	13.86
1043	16866	16.17
1044	17347	16.62
1045	15257	14.60
1046	15056	14.39
1047	15774	15.07
1048	14984	14.30
1049	14986	14.29
1050	15204	14.48
1051	15614	14.86
1052	15096	14.35
1053	15004	14.25
1054	15101	14.33
1055	15270	14.47
1056	15147	14.34
1057	14958	14.15
1058	14886	14.07
1059	15767	14.89
1060	18345	17.31
1061	15769	14.86
1062	14897	14.03
1063	15813	14.88
1064	15071	14.16
1065	14944	14.03
1066	15153	14.21
1067	15291	14.33
1068	15000	14.04
1069	15454	14.46
1070	15304	14.30
1071	15963	14.90
1072	15397	14.36
1073	15236	14.20
1074	15414	14.35
1075	15195	14.13
1076	15469	14.38
1077	15197	14.11
1078	15194	14.09
1079	15657	14.51
1080	18195	16.85
1081	16113	14.91
1082	15644	14.46
1083	15206	14.04
1084	15597	14.39
1085	15247	14.05
1086	15249	14.04
1087	15712	14.45
1088	15381	14.14
1089	15724	14.44
1090	15299	14.04
1091	15508	14.21
1092	15367	14.07
1093	15435	14.12
1094	15736	14.38
1095	15904	14.52
1096	15401	14.05
1097	15441	14.08
1098	15476	14.09
1099	16213	14.75
1100	18620	16.93
1101	16366	14.86
1102	15535	14.10
1103	15896	14.41
1104	16799	15.22
1105	16020	14.50
1106	19588	17.71
1107	15576	14.07
1108	15620	14.10
1109	15710	14.17
1110	15610	14.06
1111	15597	14.04
1112	16420	14.77
1113	15800	14.20
1114	16126	14.48
1115	15999	14.35
1116	15881	14.23
1117	15841	14.18
1118	16763	14.99
1119	16396	14.65
1120	18511	16.53
1121	15819	14.11
1122	15783	14.07
1123	16213	14.44
1124	16180	14.40
1125	15821	14.06
1126	15786	14.02
1127	16052	14.24
1128	16519	14.64
1129	15821	14.01
1130	16581	14.67
1131	15940	14.09
1132	15896	14.04
1133	16559	14.62
1134	16327	14.40
1135	17225	15.18
1136	15942	14.03
1137	16485	14.50
1138	16357	14.37
1139	16801	14.75
1140	19530	17.13
1141	16540	14.50
1142	16537	14.48
1143	16170	14.15
1144	16805	14.69
1145	16085	14.05
1146	16480	14.38
1147	16868	14.71
1148	17261	15.04
1149	16351	14.23
1150	16195	14.08
1151	16973	14.75
1152	16470	14.30
1153	16471	14.29
1154	16285	14.11
1155	16449	14.24
1156	16320	14.12
1157	16803	14.52
1158	16301	14.08
1159	16544	14.27
1160	19183	16.54
1161	16558	14.26
1162	16727	14.40
1163	18002	15.48
1164	17591	15.11
1165	16621	14.27
1166	17396	14.92
1167	16608	14.23
1168	16511	14.14
1169	16467	14.09
1170	16478	14.08
1171	16558	14.14
1172	17046	14.54
1173	16800	14.32
1174	16581	14.12
1175	16518	14.06
1176	16551	14.07
1177	17123	14.55
1178	16633	14.12
1179	16916	14.35
1180	19876	16.84
1181	17447	14.77
1182	16798	14.21
1183	16769	14.17
1184	17022	14.38
1185	17296	14.60
1186	16967	14.31
1187	17082	14.39
1188	17512	14.74
1189	17047	14.34
1190	17363	14.59
1191	16797	14.10
1192	16948	14.22
1193	18059	15.14
1194	16977	14.22
1195	17421	14.58
1196	16848	14.09
1197	16805	14.04
1198	17259	14.41
1199	17093	14.26
1200	22455	18.71
1201	19364	16.12
1202	17457	14.52
1203	16884	14.03
1204	17033	14.15
1205	17087	14.18
1206	17159	14.23
1207	17075	14.15
1208	17587	14.56
1209	17129	14.17
1210	17195	14.21
1211	17804	14.70
1212	17366	14.33
1213	17785	14.66
1214	17223	14.19
1215	17325	14.26
1216	17914	14.73
1217	17364	14.27
1218	17123	14.06
1219	17493	14.35
1220	20143	16.51
1221	18265	14.96
1222	17763	14.54
1223	17681	14.46
1224	17301	14.13
1225	17272	14.10
1226	17647	14.39
1227	17536	14.29
1228	17624	14.35
1229	17741	14.44
1230	17565	14.28
1231	17494	14.21
1232	17559	14.25
1233	18181	14.75
1234	17615	14.27
1235	17584	14.24
1236	18479	14.95
1237	17894	14.47
1238	17759	14.34
1239	17999	14.53
1240	20486	16.52
1241	18132	14.61
1242	17786	14.32
1243	17506	14.08
1244	18263	14.68
1245	18076	14.52
1246	17786	14.27
1247	17842	14.31
1248	17730	14.21
1249	18601	14.89
1250	17717	14.17
1251	19743	15.78
1252	17762	14.19
1253	17828	14.23
1254	18264	14.56
1255	18057	14.39
1256	17777	14.15
1257	17736	14.11
1258	17756	14.11
1259	17894	14.21
1260	20752	16.47
1261	17980	14.26
1262	18091	14.34
1263	18212	14.42
1264	18560	14.68
1265	18071	14.29
1266	18281	14.44
1267	18105	14.29
1268	17906	14.12
1269	18169	14.32
1270	17859	14.06
1271	18592	14.63
1272	18133	14.26
1273	18172	14.27
1274	18270	14.34
1275	18238	14.30
1276	18783	14.72
1277	18047	14.13
1278	18831	14.73
1279	18131	14.18
1280	21388	16.71
1281	18466	14.42
1282	18324	14.29
1283	18213	14.20
1284	18764	14.61
1285	18280	14.23
1286	18352	14.27
1287	18978	14.75
1288	18317	14.22
1289	18373	14.25
1290	18669	14.47
1291	18869	14.62
1292	18613	14.41
1293	18193	14.07
1294	19128	14.78
1295	18516	14.30
1296	18233	14.07
1297	18793	14.49
1298	18781	14.47
1299	18996	14.62
1300	21569	16.59
1301	19174	14.74
1302	19100	14.67
1303	18755	14.39
1304	18481	14.17
1305	18690	14.32
1306	18727	14.34
1307	18480	14.14
1308	19159	14.65
1309	18748	14.32
1310	18502	14.12
1311	18751	14.30
1312	19071	14.54
1313	18583	14.15
1314	18707	14.24
1315	18791	14.29
1316	18641	14.16
1317	19002	14.43
1318	18703	14.19
1319	18950	14.37
1320	21512	16.30
1321	18865	14.28
1322	18717	14.16
1323	19252	14.55
1324	18784	14.19
1325	18990	14.33
1326	18707	14.11
1327	19152	14.43
1328	19507	14.69
1329	18820	14.16
1330	19015	14.30
1331	18966	14.25
1332	18849	14.15
1333	19822	14.87
1334	19608	14.70
1335	19244	14.41
1336	19297	14.44
1337	20485	15.32
1338	19216	14.36
1339	19463	14.54
1340	22739	16.97
1341	19407	14.47
1342	19647	14.64
1343	19003	14.15
1344	19581	14.57
1345	18913	14.06
1346	19280	14.32
1347	19093	14.17
1348	19231	14.27
1349	19799	14.68
1350	19235	14.25
1351	19416	14.37
1352	19604	14.50
1353	19314	14.27
1354	20174	14.90
1355	20380	15.04
1356	19284	14.22
1357	19509	14.38
1358	19836	14.61
1359	19886	14.63
1360	22525	16.56
1361	21437	15.75
1362	20569	15.10
1363	20823	15.28
1364	20749	15.21
1365	20662	15.14
1366	21092	15.44
1367	20633	15.09
1368	20685	15.12
1369	20575	15.03
1370	20865	15.23
1371	20857	15.21
1372	20878	15.22
1373	21083	15.36
1374	20719	15.08
1375	21666	15.76
1376	22249	16.17
1377	19835	14.40
1378	20266	14.71
1379	19688	14.28
1380	22200	16.09
1381	19802	14.34
1382	23655	17.12
1383	20149	14.57
1384	19903	14.38
1385	19905	14.37
1386	19577	14.12
1387	19746	14.24
1388	19513	14.06
1389	19839	14.28
1390	19694	14.17
1391	19910	14.31
1392	19547	14.04
1393	19994	14.35
1394	20188	14.48
1395	20080	14.39
1396	20038	14.35
1397	19887	14.24
1398	20213	14.46
1399	20039	14.32
1400	23157	16.54
1401	20205	14.42
1402	21076	15.03
1403	20361	14.51
1404	20676	14.73
1405	20236	14.40
1406	20634	14.68
1407	20043	14.25
1408	19878	14.12
1409	19976	14.18
1410	20346	14.43
1411	20020	14.19
1412	20031	14.19
1413	21051	14.90
1414	20545	14.53
1415	20167	14.25
1416	20936	14.79
1417	20170	14.23
1418	20322	14.33
1419	19979	14.08
1420	23236	16.36
1421	20300	14.29
1422	21057	14.81
1423	20411	14.34
1424	20410	14.33
1425	22840	16.03
1426	20537	14.40
1427	20987	14.71
1428	20336	14.24
1429	20335	14.23
1430	20293	14.19
1431	21644	15.13
1432	20435	14.27
1433	20409	14.24
1434	20498	14.29
1435	20564	14.33
1436	20642	14.37
1437	20427	14.22
1438	20680	14.38
1439	20688	14.38
1440	23378	16.23
1441	20878	14.49
1442	20607	14.29
1443	21066	14.60
1444	20708	14.34
1445	20900	14.46
1446	20567	14.22
1447	20602	14.24
1448	20915	14.44
1449	20799	14.35
1450	21624	14.91
1451	20959	14.44
1452	20834	14.35
1453	20913	14.39
1454	20607	14.17
1455	20987	14.42
1456	21114	14.50
1457	20701	14.21
1458	21136	14.50
1459	20827	14.27
1460	23502	16.10
1461	20884	14.29
1462	21228	14.52
1463	20705	14.15
1464	21035	14.37
1465	20899	14.27
1466	20771	14.17
1467	21084	14.37
1468	20994	14.30
1469	20883	14.22
1470	21012	14.29
1471	21134	14.37
1472	21252	14.44
1473	20834	14.14
1474	21778	14.77
1475	21043	14.27
1476	20842	14.12
1477	21129	14.31
1478	21420	14.49
1479	21113	14.28
1480	23979	16.20
1481	21241	14.34
1482	21093	14.23
1483	21198	14.29
1484	21369	14.40
1485	21325	14.36
1486	21335	14.36
1487	21901	14.73
1488	21606	14.52
1489	21770	14.62
1490	21362	14.34
1491	21241	14.25
1492	21343	14.30
1493	21839	14.63
1494	21935	14.68
1495	24809	16.59
1496	21519	14.38
1497	21706	14.50
1498	21790	14.55
1499	21381	14.26
1500	27463	18.31
