N	Total Time	Average CPE
1430	139041	97.23
1431	139504	97.49
1432	140465	98.09
1433	140409	97.98
1434	140340	97.87
1435	140058	97.60
1436	140061	97.54
1437	140337	97.66
1438	148488	103.26
1439	142463	99.00
1440	141063	97.96
1441	146353	101.56
1442	141111	97.86
1443	142542	98.78
1444	141711	98.14
1445	141400	97.85
1446	142147	98.30
1447	142345	98.37
1448	144755	99.97
1449	142963	98.66
1450	145496	100.34
1451	143371	98.81
1452	142958	98.46
1453	143363	98.67
1454	143502	98.69
1455	148526	102.08
1456	149967	103.00
1457	145531	99.88
1458	144175	98.89
1459	147225	100.91
1460	144790	99.17
1461	144845	99.14
1462	144769	99.02
1463	145126	99.20
1464	146445	100.03
1465	150796	102.93
1466	145200	99.05
1467	146041	99.55
1468	148345	101.05
1469	145943	99.35
1470	145927	99.27
1471	146683	99.72
1472	147486	100.19
1473	151552	102.89
1474	146859	99.63
1475	147205	99.80
1476	146961	99.57
1477	147128	99.61
1478	147357	99.70
1479	147362	99.64
1480	148467	100.32
1481	147884	99.85
1482	148121	99.95
1483	148980	100.46
1484	148988	100.40
1485	149520	100.69
1486	149048	100.30
1487	149308	100.41
1488	152981	102.81
1489	149635	100.49
1490	149883	100.59
1491	149823	100.48
1492	149654	100.30
1493	149593	100.20
1494	150579	100.79
1495	151309	101.21
1496	151686	101.39
1497	151775	101.39
