N	Total Time	Average CPE
810	7100	8.77
811	7165	8.83
812	7634	9.40
813	7882	9.69
814	7579	9.31
815	7304	8.96
816	7164	8.78
817	7405	9.06
818	7168	8.76
819	7585	9.26
820	7194	8.77
821	7215	8.79
822	7710	9.38
823	7219	8.77
824	7641	9.27
825	7227	8.76
826	7322	8.86
827	7801	9.43
828	7282	8.79
829	7403	8.93
830	7268	8.76
831	7672	9.23
832	7574	9.10
833	7666	9.20
834	7674	9.20
835	7503	8.99
836	7803	9.33
837	7457	8.91
838	7352	8.77
839	8072	9.62
840	7387	8.79
841	7574	9.01
842	8128	9.65
843	7443	8.83
844	7610	9.02
845	7509	8.89
846	7825	9.25
847	7447	8.79
848	7493	8.84
849	7638	9.00
850	7482	8.80
851	7486	8.80
852	7502	8.81
853	7930	9.30
854	7690	9.00
855	7534	8.81
856	7729	9.03
857	7546	8.81
858	7552	8.80
859	7552	8.79
860	8238	9.58
861	7727	8.97
862	7582	8.80
863	7739	8.97
864	7625	8.83
865	7753	8.96
866	7598	8.77
867	8013	9.24
868	7634	8.79
869	7688	8.85
870	7792	8.96
871	8138	9.34
872	7830	8.98
873	7840	8.98
874	8095	9.26
875	7716	8.82
876	8055	9.20
877	7872	8.98
878	7732	8.81
879	8064	9.17
880	8116	9.22
881	8115	9.21
882	8101	9.18
883	8128	9.20
884	7923	8.96
885	7860	8.88
886	7992	9.02
887	7774	8.76
888	7798	8.78
889	8337	9.38
890	7873	8.85
891	7824	8.78
892	7859	8.81
893	8084	9.05
894	7835	8.76
895	8032	8.97
896	7833	8.74
897	7884	8.79
898	8613	9.59
899	8314	9.25
900	7904	8.78
901	8366	9.29
902	7920	8.78
903	7948	8.80
904	7928	8.77
905	7979	8.82
906	8075	8.91
907	8420	9.28
908	8448	9.30
909	7968	8.77
910	7987	8.78
911	8054	8.84
912	7992	8.76
913	8255	9.04
914	8040	8.80
915	8343	9.12
916	8036	8.77
917	8449	9.21
918	8037	8.75
919	8082	8.79
920	8049	8.75
921	8110	8.81
922	8063	8.75
923	8071	8.74
924	8082	8.75
925	8507	9.20
926	8091	8.74
927	8364	9.02
928	8175	8.81
929	8221	8.85
930	8146	8.76
931	8303	8.92
932	9177	9.85
933	8277	8.87
934	8541	9.14
935	11585	12.39
936	8260	8.82
937	8328	8.89
938	8289	8.84
939	8386	8.93
940	8269	8.80
941	8594	9.13
942	8602	9.13
943	8268	8.77
944	8419	8.92
945	8630	9.13
946	8267	8.74
947	8695	9.18
948	8506	8.97
949	8643	9.11
950	8291	8.73
951	8353	8.78
952	8826	9.27
